"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Babu_Bhaiyaa: ABP News is hurt and outraging over why Modi took a jibe at Secularism...This is what exactly wrong with Secularism...",FALSE,0,NA,2015-09-23 17:35:26,FALSE,NA,"646739663986782208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajputSns",105,TRUE,FALSE,NA,NA
"RT @ETDefence: #Modi government clears Rs 8000 crore proposal for #IAF's Integrated Air Command &amp; Control System http://t.co/zoXvuFHEzA",FALSE,0,NA,2015-09-23 17:35:25,FALSE,NA,"646739661910593536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monishkhore1",12,TRUE,FALSE,NA,NA
"Modi in Ireland: Prime Minister gifts historic manuscripts to Irish PM Enda Kenny http://t.co/OuP0dbFbHr http://t.co/Kih0vMz6a6",FALSE,0,NA,2015-09-23 17:35:25,FALSE,NA,"646739659649851392",NA,"<a href=""http://www.snsanalytics.com"" rel=""nofollow"">SNS Analytics</a>","GeologyReport",0,FALSE,FALSE,NA,NA
"NaMo Live: Ireland visit is short but it's historic, says PM Narendra Modi in Dublin - Firstpost: FirstpostLiv... http://t.co/oQd2KCgwaF",FALSE,0,NA,2015-09-23 17:35:24,FALSE,NA,"646739656344793089",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","AshikOnFire",0,FALSE,FALSE,NA,NA
"RT @kriratna: BJP office bearers r offering NRIs free Gujarat tour4 not protesting agnst Modi inUS #NRIsRejectModi
http://t.co/KB8BUrJWWy…",FALSE,0,NA,2015-09-23 17:35:23,FALSE,NA,"646739653823987714",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jai9840",16,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: Modi cares more for the theatre of politics than the hard grind of passing laws or accomplishing reform through compromi…",FALSE,0,NA,2015-09-23 17:35:23,FALSE,NA,"646739653383573504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bk_Bhavik",9,TRUE,FALSE,NA,NA
"RT @sunny_congress: Modi defination of NRI
Overseas : Now required in India
In India : Not required in India",FALSE,0,NA,2015-09-23 17:35:23,FALSE,NA,"646739653060640774",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","manharpiyush",2,TRUE,FALSE,NA,NA
"RT @kushal__15: NRIs Gear Up to ""Unwelcome"" Modi US Visit. Modis Bonhomie with NRIs has come a full circle in Just 1year #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:35:23,FALSE,NA,"646739651278057473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahul215090",3,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:35:23,FALSE,NA,"646739650485354496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indiaexpresses",84,TRUE,FALSE,NA,NA
"RT @sanjivbhatt: If Modi plans well, he might actually become the first PM to visit these countries:
Burundi
Rwanda
Djibouti... http://t.co…",FALSE,0,NA,2015-09-23 17:35:22,FALSE,NA,"646739649503825920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crzy_gal",26,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: Indian Prime Minister Narendra Modi’s Bay Area Visit Stirs #NRIsRejectModi Controversy http://t.co/NhpEKpvWWa",FALSE,0,NA,2015-09-23 17:35:22,FALSE,NA,"646739649117949952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HasmaniShafi",5,TRUE,FALSE,NA,NA
"RT @AnthonySald: https://t.co/UrCYMho3T0 Modi finds hard to keep protocol &amp; procedural actions while abroad Why doest MEA train Modi OR bri…",FALSE,0,NA,2015-09-23 17:35:22,FALSE,NA,"646739647930961921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","ashokshuklasoda",1,TRUE,FALSE,NA,NA
"@cbsthismorning @60minutes @charlierose sir your decision is rong to invite Rahul Gandhi
We most of Indian love modi 
Sorry sir 
Thanks",FALSE,0,"CBSThisMorning",2015-09-23 17:35:21,FALSE,"645917809634095104","646739644890091521","17134268","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","sks6663",0,FALSE,FALSE,NA,NA
"In India, PM Modi is the third most followed celebrity with Amitabh Bachchan and Shah Rukh Khan leading at 16,992,070 &amp; 15,295,510 followers",FALSE,0,NA,2015-09-23 17:35:21,FALSE,NA,"646739642620989440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vik21_yadav",0,FALSE,FALSE,NA,NA
"RT @itheanand: NRIs in USA hv planned2 ""UnWelcome"" Modi's US Visit&amp; Launch protest marchs during his Visit #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:35:21,FALSE,NA,"646739642159624193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saurabh49546494",6,TRUE,FALSE,NA,NA
"RT @vinaydokania: modi wave fades away #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:35:21,FALSE,NA,"646739642021216257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saurabh49546494",11,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:35:19,FALSE,NA,"646739637076119552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manojvani",84,TRUE,FALSE,NA,NA
"RT @vinaydokania: Modi visited War-torn Jafna in Sri Lanka, but didn’t care to visit flood hit Amreli, Banaskantha-Gujarat #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:35:18,FALSE,NA,"646739632114257921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhavsarTarang",8,TRUE,FALSE,NA,NA
"@N9K and Modi the mass killer speaks on behalf of India. How sweet.",FALSE,0,"N9K",2015-09-23 17:35:18,FALSE,"646732555656368129","646739630407217152","56708562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoddessOfNebula",0,FALSE,FALSE,NA,NA
"RT @FalakThakkarr: Longtime Critic of Modi Is Now a Target - NY Times AUG19, 2015 http://t.co/F9Q6obQJYg #NRISRejectModi",FALSE,0,NA,2015-09-23 17:35:17,FALSE,NA,"646739624983924736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bk_Bhavik",6,TRUE,FALSE,NA,NA
"India to UK to USA! PM or PM{External Affairs}? RT""@thetribunechd:Dublin{Ireland}PM Narendra Modi leaves for New York http://t.co/xYygaltOIg",FALSE,0,"thetribunechd",2015-09-23 17:35:16,FALSE,"646710428718895104","646739624530939904","3046490198","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","dr_rajpurohit",0,FALSE,FALSE,NA,NA
"RT @itheanand: BJP office bearers are offering NRIs free Gujarat tour for not protesting agnst Modi in US #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:35:16,FALSE,NA,"646739623444676608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","foroneindia",11,TRUE,FALSE,NA,NA
"Modi will now be visiting to countries which he never had heard before  #ModiInIreland",FALSE,0,NA,2015-09-23 17:35:15,FALSE,NA,"646739617727823872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Akshayjoshi87",0,FALSE,FALSE,NA,NA
"RT @ibnlive: #ModiInIreland | The Indian community in Ireland is gearing up to welcome PM Modi at the venue http://t.co/ET0IJf6RFo",FALSE,0,NA,2015-09-23 17:35:15,FALSE,NA,"646739616846974980",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ayyappashantha3",9,TRUE,FALSE,NA,NA
"RT @alfaz_suleman: #NRIsRejectModi The protest against Modi now crossed border, NRIs are also going to protest #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:35:15,FALSE,NA,"646739616540852224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahul215090",3,TRUE,FALSE,NA,NA
"RT @Tehelka: Bihar Ex-Deputy CM Opposed Narendra Modi As PM Nominee, claims BJP leader Chandra Mohan Rai http://t.co/CRiu8OvfOI http://t.co…",FALSE,0,NA,2015-09-23 17:35:13,FALSE,NA,"646739608265445376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabithasan",19,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: Modi welcomes foreign funds for private profit,he was agnst Ind recving any international support for democratic engagem…",FALSE,0,NA,2015-09-23 17:35:12,FALSE,NA,"646739605765652482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bk_Bhavik",5,TRUE,FALSE,NA,NA
"RT @DrGPradhan: after this BABUs scared of suvida shulk and falling in line. Today at this top level 80% corruption is plugged &amp; u say MODI…",FALSE,0,NA,2015-09-23 17:35:12,FALSE,NA,"646739605467869184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shenoymad",55,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: Longtime Critic of Modi Is Now a Target - NY Times AUG19, 2015 http://t.co/F9Q6obQJYg #NRISRejectModi",FALSE,0,NA,2015-09-23 17:35:12,FALSE,NA,"646739605224595456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saurabh49546494",19,TRUE,FALSE,NA,NA
"Modi has set another record as he moved past the 15 million follower mark and has become the second-most followed world leader on Twitter.",FALSE,0,NA,2015-09-23 17:35:12,FALSE,NA,"646739604989714432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sudhirsukare1",0,FALSE,FALSE,NA,NA
"RT @sanjivbhatt: If Modi plans well, he might actually become the first PM to visit these countries:
Burundi
Rwanda
Djibouti... http://t.co…",FALSE,0,NA,2015-09-23 17:35:11,FALSE,NA,"646739599818129408",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","DrNareddy",26,TRUE,FALSE,NA,NA
"RT @ibnlive: #ModiInIreland | Irish PM Enda Kenny receives PM Narendra Modi http://t.co/pBKa6KyQ60",FALSE,0,NA,2015-09-23 17:35:10,FALSE,NA,"646739597561606145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ayyappashantha3",15,TRUE,FALSE,NA,NA
"RT @hemrajsinhvagh1: Pak regularly meets Huriyat leaders then also Modi govt invites Pak for Sec level talks is it foreign policy of Modi g…",FALSE,0,NA,2015-09-23 17:35:10,FALSE,NA,"646739595900645378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dchaudhari860",4,TRUE,FALSE,NA,NA
"RT @Babu_Bhaiyaa: Whoa! Barkha Duttji already in US &amp; interviewing Gujaratis if they will support Hardik Patel&amp; oppose Modi here.90% say th…",FALSE,0,NA,2015-09-23 17:35:09,FALSE,NA,"646739592767533056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajputSns",281,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: Modi’s “Dangerous Silence” over dramatic rise in religious violence under his tenure NY Times #NRIsRejectModi http://t.c…",FALSE,0,NA,2015-09-23 17:35:09,FALSE,NA,"646739591274348544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bk_Bhavik",4,TRUE,FALSE,NA,NA
"RT @kamaalrkhan: Modi Ji said if India will run like today then within 30yrs all greebi will finish. Yes sir you are right Coz all poor wil…",FALSE,0,NA,2015-09-23 17:35:08,FALSE,NA,"646739588837441536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SamiSam400",50,TRUE,FALSE,NA,NA
"RT @vinaydokania: NRIs in USA hv planned2 ""UnWelcome"" Modi's US Visit&amp; Launch protest marchs during his Visit #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:35:08,FALSE,NA,"646739588782915584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saurabh49546494",9,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:35:08,FALSE,NA,"646739588506079233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meetrosh1",84,TRUE,FALSE,NA,NA
"RT @RavibhusariBJP: Proud moment for Bharat. Irish children welcome Modi ji with Sanskrit songs.
Vasudhaiva Kutumbakam! 
#ModiInIreland htt…",FALSE,0,NA,2015-09-23 17:35:08,FALSE,NA,"646739587331719168",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tripathi1971",60,TRUE,FALSE,NA,NA
"RT @vinaydokania: Modi  proved himself as selfie addicted in his foreign tours.instead of talk on serious issues he was busy in photo shoot…",FALSE,0,NA,2015-09-23 17:35:05,FALSE,NA,"646739577290539008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saurabh49546494",5,TRUE,FALSE,NA,NA
"RT @AScindia: @GetAbhi I apologize for my absence on Twitter. I will try and dedicate some time out of my academic life to propagate my vie…",FALSE,0,NA,2015-09-23 17:35:04,FALSE,NA,"646739573935112192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","renu_keshav",2,TRUE,FALSE,NA,NA
"RT @MahaveerM_: C Mamma Modi Ji Agreed 2 My Demand Asking Android Versions of @Pogo @cartoonnetwork @chotabheem 4m His USA Visit! http://t.…",FALSE,0,NA,2015-09-23 17:35:03,FALSE,NA,"646739567995961349",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hitesh4499",110,TRUE,FALSE,NA,NA
"RT @ZeeshankhanINC: Modi Top 5 projects failed- -Swacch Bharat -Bullet Trains -Clean Ganga -MakeinIndia -SmartCities #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:35:03,FALSE,NA,"646739566548897793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jai9840",10,TRUE,FALSE,NA,NA
"RT @vinaydokania: In tour of Brazil and Seychelles, Modi has spent his time in clicking side scenes,however it hurts dignity of PM post #NR…",FALSE,0,NA,2015-09-23 17:35:02,FALSE,NA,"646739565269680128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfaz_suleman",5,TRUE,FALSE,NA,NA
"RT @vinaydokania: Modi says he is bringing foreign investment to India,however During UPA FDI inflow was 40% which slowed down to25%in last…",FALSE,0,NA,2015-09-23 17:35:02,FALSE,NA,"646739563533201409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarotKalyansinh",8,TRUE,FALSE,NA,NA
"RT @til_now: #news Modi in Ireland: Here`s how PM took jibe at `pseudo-secularism`: In what may provide enough… http://t.co/bytqKt2Dzj #til…",FALSE,0,NA,2015-09-23 17:35:02,FALSE,NA,"646739563147325440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","raahulworld2009",4,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: Modi unrepentant over his role in Gujarat genocide http://t.co/0NbGKHvKr9 #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:35:02,FALSE,NA,"646739563025723395",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bk_Bhavik",5,TRUE,FALSE,NA,NA
"Modi meets NRIs in his each nd very foreign tour however when will he meet Indian Residents in India #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:35:00,FALSE,NA,"646739556428087296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FaridaPatel",3,FALSE,FALSE,NA,NA
"RT @Babu_Bhaiyaa: Modi ji is right..if you use Sanskrit here..Some ppl take it as threat to idea of India and Secularism #ModiInIreland htt…",FALSE,0,NA,2015-09-23 17:35:00,FALSE,NA,"646739554314113024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Kunal_sir_ji",363,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:35:00,FALSE,NA,"646739553521418240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kcsharma12",84,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:34:59,FALSE,NA,"646739550295957506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thekinshu",84,TRUE,FALSE,NA,NA
"RT @ibnlive: #ModiInIreland | Irish PM Enda Kenny presents Irish cricket team jersey to PM Modi
LIVE: http://t.co/lh3mmupIyt http://t.co/h2…",FALSE,0,NA,2015-09-23 17:34:59,FALSE,NA,"646739549981442048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ayyappashantha3",36,TRUE,FALSE,NA,NA
"RT See the power of a democracy, the PM gets orders directly from a child! : PM Watch and Share via Narendra Modi … https://t.co/d0mzA4UP40",FALSE,0,NA,2015-09-23 17:34:58,FALSE,NA,"646739546244300801",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","PObean",0,FALSE,FALSE,NA,NA
"RT @vinaydokania: NRIs in USA hv planned2 ""UnWelcome"" Modi's US Visit&amp; Launch protest marchs during his Visit #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:34:58,FALSE,NA,"646739545636110336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","kushal__15",9,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:34:57,FALSE,NA,"646739542859489280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sustain60",84,TRUE,FALSE,NA,NA
"Modi in Ireland: Irish kids recite Sanskrit shloka, PM takes a dig at India secularists: With Irish children w... http://t.co/Zej642JWWx",FALSE,0,NA,2015-09-23 17:34:57,FALSE,NA,"646739541546680321",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","AnimalRightsJen",0,FALSE,FALSE,NA,NA
"RT @mirakamdar: Good piece by @anniegowen: India’s Modi wants to woo Silicon Valley, but censorship and privacy fears grow at home http://t…",FALSE,0,NA,2015-09-23 17:34:56,FALSE,NA,"646739540066086918",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rtfstudents",9,TRUE,FALSE,NA,NA
"RT @vinaydokania: Modi  proved himself as selfie addicted in his foreign tours.instead of talk on serious issues he was busy in photo shoot…",FALSE,0,NA,2015-09-23 17:34:56,FALSE,NA,"646739537910231041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfaz_suleman",5,TRUE,FALSE,NA,NA
"RT @vinaydokania: NRIs in USA hv planned2 ""UnWelcome"" Modi's US Visit&amp; Launch protest marchs during his Visit #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:34:56,FALSE,NA,"646739537218158592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bk_Bhavik",9,TRUE,FALSE,NA,NA
"RT @rajabhaiyaa: Modi visited War-torn Jafna in Sri Lanka, but didn’t care to visit flood hit Amreli, Banaskantha-Gujarat #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:34:55,FALSE,NA,"646739536454795266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HasmaniShafi",4,TRUE,FALSE,NA,NA
